order_detail_id,order_id,product_id,quantity,discount_percent,unit_price,total_price
53299,18968,12,1,13.28,449.0,389.36
53300,18968,45,1,5.17,1599.0,1516.33
53301,18969,207,2,23.02,499.0,768.3
53302,18970,130,1,14.27,1999.0,1713.84
53303,18970,195,2,7.37,1999.0,3703.16
53304,18970,153,1,30.67,499.0,345.97
53305,18971,136,1,6.75,999.0,931.52
53306,18971,289,2,15.52,2099.0,3546.6
53307,18971,71,1,14.28,1299.0,1113.53
53308,18972,78,2,9.88,999.0,1800.54
53309,18972,126,1,1.97,1299.0,1273.35
53310,18972,270,1,16.66,1999.0,1666.0
53311,18973,65,1,18.5,1499.0,1221.63
53312,18974,314,1,13.08,899.0,781.4
53313,18974,374,1,3.38,399.0,385.51
53314,18974,209,2,19.04,1499.0,2427.22
53315,18974,142,1,5.75,989.0,932.09
53316,18975,134,2,9.36,549.0,995.2
53317,18975,118,1,9.17,1599.0,1452.37
53318,18975,171,2,4.38,1699.0,3249.28
53319,18976,298,3,0.02,549.0,1646.67
53320,18976,19,1,6.98,999.0,929.23
53321,18976,374,2,14.15,399.0,685.07
53322,18976,14,1,10.34,499.0,447.39
53323,18976,346,1,6.16,2499.0,2345.11
53324,18977,340,1,0.92,1499.0,1485.26
53325,18977,134,1,18.57,549.0,447.07
53326,18977,14,3,11.33,499.0,1327.45
53327,18977,228,2,18.13,1299.0,2126.9
53328,18978,321,2,20.39,799.0,1272.2
53329,18978,241,1,10.54,2999.0,2682.8
53330,18978,278,1,15.07,,
53331,18979,245,1,2.34,1299.0,1268.64
53332,18979,301,1,1.5,999.0,984.01
53333,18979,337,1,21.24,1499.0,1180.61
53334,18980,88,1,2.72,1299.0,1263.66
53335,18980,235,2,15.34,2499.0,4231.12
53336,18980,47,1,8.02,1299.0,1194.81
53337,18981,328,1,6.06,2099.0,1971.87
53338,18981,160,1,1.04,449.0,444.35
53339,18981,261,2,4.05,1499.0,2876.69
53340,18982,293,1,11.8,1799.0,1586.74
53341,18982,129,1,20.84,1799.0,1424.01
53342,18983,97,1,16.57,1499.0,1250.62
53343,18983,200,1,11.2,399.0,354.31
53344,18983,141,3,14.88,1299.0,3317.29
53345,18983,35,2,5.88,2199.0,4139.48
53346,18984,49,1,10.54,1299.0,1162.04
53347,18984,6,1,24.0,399.0,303.25
53348,18985,167,1,15.16,1499.0,1271.71
53349,18985,142,5,16.28,989.0,4140.15
53350,18986,290,5,11.31,1299.0,5760.68
53351,18987,259,2,22.54,849.0,1315.27
53352,18987,178,1,8.4,3499.0,3204.92
53353,18987,379,1,5.01,1499.0,1423.9
53354,18988,41,1,16.01,2999.0,2518.77
53355,18988,140,1,7.06,1299.0,1207.29
53356,18989,85,5,8.13,1599.0,7345.33
53357,18990,349,2,14.13,3999.0,6867.92
53358,18991,62,1,3.97,1299.0,1247.48
53359,18991,25,1,16.91,1499.0,1245.55
53360,18991,337,1,2.24,1499.0,1465.36
53361,18991,22,2,19.95,1499.0,2399.92
53362,18992,23,1,2.42,1499.0,1462.75
53363,18992,59,1,17.41,1699.0,1403.24
53364,18992,273,1,5.69,1599.0,1507.94
53365,18993,153,1,2.01,499.0,488.99
53366,18993,320,2,7.33,279.0,517.1
53367,18993,162,1,18.12,699.0,572.36
53368,18994,41,1,7.38,2999.0,2777.6
53369,18994,144,2,15.18,769.0,1304.54
53370,18995,304,1,7.66,1299.0,1199.52
53371,18995,268,3,7.02,999.0,2786.55
53372,18995,43,2,11.29,2999.0,5320.74
53373,18995,214,3,5.5,499.0,1414.69
53374,18995,342,1,16.59,3499.0,2918.47
53375,18996,85,1,9.01,1599.0,1454.97
53376,18997,33,2,1.55,2499.0,4920.66
53377,18997,240,2,16.92,2999.0,4983.05
53378,18997,263,1,2.67,1299.0,1264.33
53379,18997,136,1,9.01,999.0,909.01
53380,18997,237,1,18.19,1499.0,1226.39
53381,18998,232,1,6.63,1999.0,1866.53
53382,18998,218,1,12.04,699.0,614.83
53383,18998,223,5,6.84,449.0,2091.42
53384,18998,232,2,12.83,1999.0,3485.16
53385,18999,97,1,20.05,1499.0,1198.44
53386,18999,237,1,8.53,1499.0,1371.15
53387,18999,133,3,13.19,1799.0,4685.31
53388,18999,204,1,17.8,1599.0,1314.35
53389,19000,329,1,10.29,1799.0,1613.82
53390,19000,354,1,9.77,2999.0,2706.0
53391,19000,362,1,9.8,1999.0,1803.06
53392,19001,28,3,12.23,1299.0,3420.35
53393,19001,232,1,2.1,1999.0,1957.08
53394,19001,29,2,3.05,1381.0,2677.87
53395,19001,142,1,2.31,989.0,966.18
53396,19002,62,1,5.93,1299.0,1221.99
53397,19002,93,1,0.67,939.0,932.69
53398,19002,319,2,5.23,299.0,566.7
53399,19003,9,1,1.95,699.0,685.39
53400,19003,83,2,8.03,1299.0,2389.49
53401,19003,22,2,13.9,1499.0,2581.19
53402,19003,25,3,2.71,1499.0,4374.98
53403,19004,271,1,2.69,1699.0,1653.23
53404,19004,16,1,24.15,399.0,302.63
53405,19004,37,2,6.83,1499.0,2793.13
53406,19005,46,1,8.46,1183.0,1082.89
53407,19006,143,1,18.93,879.0,712.58
53408,19006,377,1,2.33,499.0,487.37
53409,19007,249,1,2.61,1999.0,1946.81
53410,19007,188,2,5.3,1999.0,3786.27
53411,19008,6,1,7.74,399.0,368.11
53412,19009,357,2,17.02,2699.0,4479.18
53413,19009,331,1,18.5,1499.0,1221.72
53414,19009,19,1,15.11,999.0,848.02
53415,19009,143,1,16.45,879.0,734.38
53416,19010,71,2,18.77,1299.0,2110.27
53417,19010,242,1,7.75,4499.0,4150.18
53418,19011,123,1,6.89,2499.0,2326.93
53419,19011,361,1,13.49,2199.0,1902.4
53420,19011,265,2,22.18,1799.0,2800.12
53421,19011,293,1,7.29,1799.0,1667.77
53422,19012,190,1,11.51,399.0,353.06
53423,19012,379,2,6.1,1499.0,2815.2
53424,19012,332,1,8.12,2999.0,2755.61
53425,19012,280,1,11.07,2499.0,2222.28
53426,19013,167,2,10.57,1499.0,2681.18
53427,19013,50,1,1.46,1399.0,1378.58
53428,19014,137,2,15.12,999.0,1695.88
53429,19014,79,3,16.84,1599.0,3989.04
53430,19015,208,2,15.24,2999.0,5083.7
53431,19015,189,1,7.66,2999.0,2769.14
53432,19016,351,2,11.14,1999.0,3552.77
53433,19017,207,1,4.95,499.0,474.32
53434,19018,163,1,8.99,599.0,545.13
53435,19018,186,2,0.96,3499.0,6930.51
53436,19018,104,1,0.08,1999.0,1997.31
53437,19019,237,1,4.79,1499.0,1427.13
53438,19019,241,1,16.11,2999.0,2515.99
53439,19019,199,1,18.53,1499.0,1221.18
53440,19019,4,2,10.32,449.0,805.35
53441,19019,214,8,11.64,499.0,3527.43
53442,19019,348,1,19.22,4999.0,4038.37
53443,19020,307,1,5.36,879.0,831.92
53444,19020,312,1,11.45,499.0,441.85
53445,19020,377,1,15.31,499.0,422.59
53446,19021,140,2,6.45,1299.0,2430.35
53447,19022,155,8,10.81,299.0,2133.4
53448,19022,77,1,9.5,1699.0,1537.52
53449,19022,320,3,17.64,279.0,689.39
53450,19022,319,1,6.04,299.0,280.93
53451,19022,85,1,7.56,1599.0,1478.18
53452,19023,186,1,17.74,3499.0,2878.12
53453,19024,155,1,8.86,299.0,272.51
53454,19024,301,1,6.8,999.0,931.11
53455,19024,154,2,11.54,299.0,528.97
53456,19025,59,1,13.94,1699.0,1462.21
53457,19025,345,2,5.41,2499.0,4727.68
53458,19025,330,2,3.69,1499.0,2887.39
53459,19026,335,2,14.99,1699.0,2888.77
53460,19026,213,1,16.05,449.0,376.96
53461,19026,339,1,5.57,3999.0,3776.23
53462,19026,305,1,9.53,1299.0,1175.16
53463,19026,276,1,5.96,1499.0,1409.68
53464,19027,264,2,10.84,1199.0,2138.0
53465,19027,279,2,3.26,1999.0,3867.54
53466,19027,112,1,11.0,9999.0,8898.65
53467,19027,224,1,6.84,1199.0,1117.02
53468,19028,10,1,8.05,399.0,366.9
53469,19029,343,1,17.97,2999.0,2460.07
53470,19029,146,2,11.67,1699.0,3001.36
53471,19029,16,1,21.66,399.0,312.57
53472,19030,58,1,16.82,1299.0,1080.5
53473,19030,289,2,3.18,2099.0,4064.52
53474,19031,73,1,18.92,1499.0,1215.43
53475,19031,360,1,6.01,1599.0,1502.91
53476,19031,322,1,0.15,949.0,947.55
53477,19031,205,2,11.49,1199.0,2122.47
53478,19032,112,1,17.23,9999.0,8276.19
53479,19032,28,1,9.13,1299.0,1180.36
53480,19032,53,1,7.25,1399.0,1297.59
53481,19032,125,2,4.63,2099.0,4003.46
53482,19033,368,1,0.19,399.0,398.26
53483,19033,232,1,11.59,1999.0,1767.41
53484,19033,126,1,8.24,1299.0,1191.91
53485,19033,67,1,23.43,1299.0,994.68
53486,19034,297,3,10.82,1799.0,4813.08
53487,19035,300,1,18.52,999.0,813.95
53488,19035,326,1,15.01,699.0,594.07
53489,19035,242,1,12.49,4499.0,3936.91
53490,19036,191,3,3.31,2699.0,7829.34
53491,19037,160,1,15.25,449.0,380.55
53492,19037,60,1,4.37,1299.0,1242.3
53493,19038,21,2,18.85,2499.0,4055.78
53494,19038,123,2,4.12,2499.0,4792.03
53495,19038,14,1,2.88,499.0,484.61
53496,19038,220,5,9.79,449.0,2025.13
53497,19038,133,2,6.75,1799.0,3354.96
53498,19038,193,1,2.63,1599.0,1556.92
53499,19038,139,2,6.11,1299.0,2439.26
53500,19039,66,2,4.2,999.0,1914.01
53501,19040,277,1,11.19,1299.0,1153.59
53502,19040,112,2,5.45,9999.0,18908.19
53503,19040,138,2,3.02,2199.0,4265.18
53504,19041,91,2,11.24,3999.0,7099.28
53505,19041,108,2,11.6,9499.0,16794.24
53506,19041,156,1,26.93,279.0,203.87
53507,19041,326,1,14.93,699.0,594.61
53508,19041,37,2,25.27,1499.0,2240.38
53509,19042,137,1,8.91,999.0,910.0
53510,19043,10,1,10.25,399.0,358.12
53511,19044,183,1,30.62,1799.0,1248.11
53512,19044,110,1,11.91,6999.0,6165.76
53513,19045,231,1,8.64,1381.0,1261.69
53514,19045,40,1,1.9,1599.0,1568.66
53515,19045,341,1,9.39,3499.0,3170.29
53516,19046,16,1,7.87,399.0,367.6
53517,19046,98,1,13.8,1299.0,1119.77
53518,19047,52,1,5.88,1999.0,1881.39
53519,19047,44,1,2.32,4499.0,4394.82
53520,19047,130,1,10.31,1999.0,1792.98
53521,19047,49,1,19.78,1299.0,1042.07
53522,19048,340,1,4.62,1499.0,1429.81
53523,19049,173,1,1.07,1499.0,1482.89
53524,19049,195,1,19.17,1999.0,1615.86
53525,19049,154,1,15.62,299.0,252.28
53526,19049,1,2,17.81,849.0,1395.64
53527,19049,332,1,5.76,2999.0,2826.38
53528,19050,266,1,2.88,1499.0,1455.82
53529,19050,363,2,12.38,399.0,699.22
53530,19051,332,1,7.18,2999.0,2783.78
53531,19051,331,2,1.48,1499.0,2953.76
53532,19052,324,1,9.13,449.0,408.02
53533,19052,96,1,2.67,3999.0,3892.38
53534,19053,305,2,2.47,1299.0,2533.76
53535,19053,21,1,17.48,2499.0,2062.27
53536,19053,293,2,11.49,1799.0,3184.43
53537,19054,53,1,3.23,1399.0,1353.76
53538,19055,86,1,14.44,3999.0,3421.67
53539,19055,35,1,10.75,2199.0,1962.59
53540,19055,288,1,20.18,1299.0,1036.86
53541,19056,269,1,8.57,1399.0,1279.16
53542,19057,336,1,10.91,1399.0,1246.4
53543,19057,186,2,17.7,3499.0,5759.28
53544,19057,19,1,17.59,999.0,823.29
53545,19058,293,1,12.77,1799.0,1569.27
53546,19058,265,2,11.47,1799.0,3185.25
53547,19058,88,1,4.59,1299.0,1239.43
53548,19058,339,1,2.97,3999.0,3880.31
53549,19059,143,1,11.25,879.0,780.1
53550,19059,8,1,13.56,499.0,431.34
53551,19059,68,1,4.75,1199.0,1142.07
53552,19059,300,1,20.15,999.0,797.72
53553,19059,205,1,1.96,1199.0,1175.54
53554,19060,21,1,2.97,2499.0,2424.72
53555,19060,155,1,8.47,299.0,273.67
53556,19060,165,1,24.65,1799.0,1355.49
53557,19060,163,1,16.59,599.0,499.61
53558,19061,257,1,18.91,1199.0,972.26
53559,19061,272,1,17.26,999.0,826.6
53560,19062,161,3,5.69,199.0,563.05
53561,19063,121,2,10.97,2999.0,5340.25
53562,19064,5,1,23.42,499.0,382.15
53563,19064,314,1,13.6,899.0,776.77
53564,19064,272,1,15.68,999.0,842.31
53565,19065,34,1,23.03,1499.0,1153.75
53566,19065,6,1,0.72,399.0,396.12
53567,19066,145,2,10.58,1199.0,2144.28
53568,19066,40,2,1.39,1599.0,3153.69
53569,19066,260,8,21.61,1899.0,11909.69
53570,19066,78,1,5.58,999.0,943.26
53571,19067,372,2,9.93,1599.0,2880.4
53572,19067,125,1,4.7,2099.0,2000.3
53573,19067,159,1,9.41,949.0,859.7
53574,19067,52,2,6.01,1999.0,3757.68
53575,19067,118,1,21.63,1599.0,1253.19
53576,19067,280,1,1.31,2499.0,2466.23
53577,19067,308,1,13.93,769.0,661.89
53578,19068,99,1,13.56,1699.0,1468.63
53579,19068,122,1,5.15,1999.0,1895.96
53580,19068,253,1,24.5,1799.0,1358.29
53581,19068,344,1,15.7,2499.0,2106.63
53582,19069,90,3,3.1,1999.0,5810.9
53583,19069,139,1,3.65,1299.0,1251.53
53584,19069,236,1,3.84,1499.0,1441.42
53585,19070,39,1,33.79,2999.0,1985.66
53586,19070,76,1,11.56,1999.0,1767.95
53587,19070,211,2,1.94,599.0,1174.71
53588,19071,134,1,17.86,549.0,450.95
53589,19072,377,1,11.29,499.0,442.64
53590,19072,366,1,14.67,499.0,425.81
53591,19073,11,2,1.22,499.0,985.86
53592,19073,39,1,12.48,2999.0,2624.87
53593,19074,184,1,2.31,4999.0,4883.67
53594,19074,115,5,2.13,1999.0,9782.24
53595,19075,325,1,11.57,199.0,175.97
53596,19075,74,1,19.45,1399.0,1126.82
53597,19075,135,1,11.97,499.0,439.26
53598,19076,52,1,8.8,1999.0,1822.99
53599,19076,91,1,14.06,3999.0,3436.74
53600,19076,159,1,8.56,949.0,867.77
53601,19076,183,2,9.63,1799.0,3251.54
53602,19077,276,2,9.88,1499.0,2701.8
53603,19078,352,2,12.93,1999.0,3481.17
53604,19078,345,1,5.75,2499.0,2355.28
53605,19079,270,1,12.04,1999.0,1758.31
53606,19079,42,2,3.74,2999.0,5773.54
53607,19079,161,1,1.55,199.0,195.92
53608,19080,260,1,5.28,1899.0,1798.67
53609,19081,250,1,12.75,1399.0,1220.56
53610,19082,158,1,12.25,949.0,832.77
53611,19083,2,5,18.38,599.0,2444.64
53612,19083,149,1,21.02,299.0,236.16
53613,19083,47,1,8.47,1299.0,1188.92
53614,19083,196,1,33.28,399.0,266.22
53615,19083,53,1,6.61,1399.0,1306.56
53616,19084,127,2,28.51,2299.0,3287.26
53617,19084,199,1,16.49,1499.0,1251.89
53618,19084,354,2,15.45,2999.0,5071.35
53619,19084,84,1,8.22,1299.0,1192.27
53620,19084,251,1,15.58,999.0,843.36
53621,19085,47,2,17.3,1299.0,2148.63
53622,19085,173,1,2.87,1499.0,1456.01
53623,19085,118,1,21.49,1599.0,1255.31
53624,19085,328,2,14.94,2099.0,3570.94
53625,19086,353,1,15.61,1999.0,1686.93
53626,19086,30,3,1.21,1999.0,5924.71
53627,19087,308,1,7.15,769.0,714.04
53628,19087,100,2,2.4,1999.0,3901.94
53629,19088,322,1,1.08,949.0,938.77
53630,19088,172,1,2.54,1399.0,1363.45
53631,19089,291,1,23.26,2299.0,1764.3
53632,19090,105,2,25.08,1999.0,2995.29
53633,19090,272,2,7.55,999.0,1847.17
53634,19090,14,1,8.97,499.0,454.24
53635,19090,255,1,4.84,1699.0,1616.69
53636,19091,171,2,17.71,1699.0,2796.22
53637,19092,69,1,20.73,1799.0,1426.1
53638,19092,112,2,5.84,9999.0,18831.06
53639,19092,91,2,17.79,3999.0,6575.36
53640,19092,76,2,3.16,1999.0,3871.7
53641,19093,171,2,6.4,1699.0,3180.43
53642,19093,287,1,7.93,2499.0,2300.83
53643,19093,110,1,0.97,6999.0,6931.16
53644,19093,70,1,2.53,1499.0,1461.06
53645,19094,80,1,0.67,3999.0,3972.25
53646,19094,73,1,3.74,1499.0,1442.92
53647,19095,2,1,13.91,599.0,515.69
53648,19096,90,1,16.94,1999.0,1660.42
53649,19096,77,8,9.34,1699.0,12322.69
53650,19096,278,1,18.69,,
53651,19096,251,1,6.85,999.0,930.6
53652,19096,67,1,15.46,1299.0,1098.11
53653,19097,224,1,2.26,1199.0,1171.91
53654,19097,202,1,15.72,1799.0,1516.23
53655,19097,332,2,28.43,2999.0,4292.88
53656,19097,280,1,10.54,2499.0,2235.56
53657,19098,312,2,14.23,499.0,855.98
53658,19098,309,2,14.15,1199.0,2058.62
53659,19098,296,1,5.44,2499.0,2362.95
53660,19099,38,1,5.79,1599.0,1506.46
53661,19099,24,1,7.93,1299.0,1195.97
53662,19100,300,1,6.55,999.0,933.55
53663,19100,79,1,6.75,1599.0,1491.11
53664,19100,20,1,11.52,1199.0,1060.9
53665,19100,312,1,9.44,499.0,451.88
53666,19100,342,3,15.24,3499.0,8896.87
53667,19101,29,1,5.41,1381.0,1306.33
53668,19101,84,1,2.06,1299.0,1272.19
53669,19102,177,5,13.63,3499.0,15110.72
53670,19102,102,1,0.17,899.0,897.47
53671,19102,294,2,16.5,1999.0,3338.45
53672,19103,220,1,7.34,449.0,416.05
53673,19103,120,1,0.57,399.0,396.72
53674,19103,222,1,35.0,699.0,454.37
53675,19103,116,1,4.1,2499.0,2396.45
53676,19103,3,1,7.88,599.0,551.77
53677,19103,296,1,23.59,2499.0,1909.6
53678,19104,266,1,7.35,1499.0,1388.8
53679,19104,243,2,11.96,1183.0,2083.04
53680,19104,79,2,9.67,1599.0,2888.86
53681,19105,134,1,11.7,549.0,484.75
53682,19105,341,1,9.25,3499.0,3175.41
53683,19106,159,1,18.04,949.0,777.76
53684,19106,194,1,2.27,2199.0,2149.16
53685,19106,326,1,0.15,699.0,697.93
53686,19106,171,2,11.77,1699.0,2998.06
53687,19106,264,1,4.64,1199.0,1143.32
53688,19106,132,2,3.65,2499.0,4815.54
53689,19107,372,1,16.85,1599.0,1329.56
53690,19107,65,1,23.7,1499.0,1143.75
53691,19108,61,1,0.01,1199.0,1198.9
53692,19108,298,1,13.8,549.0,473.25
53693,19108,80,1,16.66,3999.0,3332.7
53694,19108,199,2,8.02,1499.0,2757.45
53695,19108,176,2,16.9,1499.0,2491.49
53696,19109,32,1,5.54,1999.0,1888.28
53697,19109,161,1,8.27,199.0,182.55
53698,19110,149,1,19.11,299.0,241.86
53699,19110,117,1,2.88,1599.0,1553.01
53700,19110,40,1,11.79,1599.0,1410.43
53701,19111,132,1,5.28,2499.0,2367.11
53702,19111,265,1,15.01,1799.0,1529.02
53703,19111,13,1,2.03,399.0,390.92
53704,19112,47,1,16.21,1299.0,1088.47
53705,19112,28,2,14.6,1299.0,2218.73
53706,19113,50,1,5.83,1399.0,1317.43
53707,19114,75,1,11.93,1199.0,1055.94
53708,19115,3,2,4.68,599.0,1141.98
53709,19115,113,1,6.01,9999.0,9398.25
53710,19115,65,1,5.39,1499.0,1418.2
53711,19115,79,2,1.74,1599.0,3142.29
53712,19116,103,1,10.31,939.0,842.19
53713,19116,134,5,7.05,549.0,2551.57
53714,19116,284,1,2.03,399.0,390.91
53715,19117,235,2,17.59,2499.0,4118.73
53716,19117,227,2,13.51,1499.0,2592.9
53717,19117,141,2,19.77,1299.0,2084.34
53718,19117,218,2,18.16,699.0,1144.14
53719,19118,284,1,13.09,399.0,346.78
53720,19118,14,1,6.61,499.0,465.99
53721,19118,339,1,24.17,3999.0,3032.43
53722,19118,358,5,8.41,2999.0,13734.19
53723,19118,328,1,18.45,2099.0,1711.82
53724,19118,206,2,5.13,1299.0,2464.65
53725,19118,122,1,24.99,1999.0,1499.42
53726,19119,266,1,14.61,1499.0,1279.93
53727,19119,88,2,2.63,1299.0,2529.79
53728,19119,328,1,8.49,2099.0,1920.72
53729,19120,58,2,18.82,1299.0,2109.06
53730,19120,277,2,12.36,1299.0,2276.79
53731,19120,163,1,12.76,599.0,522.56
53732,19120,15,1,4.43,449.0,429.1
53733,19120,273,1,2.85,1599.0,1553.35
53734,19121,332,1,11.36,2999.0,2658.29
53735,19121,59,2,16.11,1699.0,2850.5
53736,19121,141,1,26.71,1299.0,952.07
53737,19122,144,1,7.89,769.0,708.31
53738,19122,162,1,8.25,699.0,641.33
53739,19122,309,1,9.3,1199.0,1087.5
53740,19123,376,1,6.61,1299.0,1213.19
53741,19123,16,2,12.07,399.0,701.66
53742,19124,372,1,8.04,1599.0,1470.45
53743,19124,174,1,13.26,1449.0,1256.8
53744,19124,151,1,15.13,499.0,423.49
53745,19124,256,1,19.15,1299.0,1050.27
53746,19125,103,1,9.84,939.0,846.61
53747,19125,362,2,11.43,1999.0,3540.84
53748,19126,358,8,2.74,2999.0,23335.47
53749,19126,21,1,3.71,2499.0,2406.22
53750,19127,33,1,18.86,2499.0,2027.67
53751,19127,304,1,22.02,1299.0,1012.97
53752,19127,81,1,11.5,1499.0,1326.62
53753,19127,130,1,13.15,1999.0,1736.18
53754,19127,167,1,17.89,1499.0,1230.78
53755,19128,232,1,5.62,1999.0,1886.64
53756,19128,242,1,16.43,4499.0,3759.87
53757,19128,174,1,7.69,1449.0,1337.52
53758,19128,283,2,14.41,349.0,597.43
53759,19128,3,1,12.47,599.0,524.29
53760,19128,352,1,2.33,1999.0,1952.45
53761,19128,38,1,14.64,1599.0,1364.89
53762,19128,63,1,2.99,849.0,823.63
53763,19128,117,2,0.47,1599.0,3183.08
53764,19128,83,1,6.13,1299.0,1219.37
53765,19128,333,1,12.87,2699.0,2351.58
53766,19128,65,2,15.58,1499.0,2530.93
53767,19128,215,1,14.89,399.0,339.61
53768,19128,188,1,7.75,1999.0,1844.17
53769,19128,219,1,17.06,449.0,372.41
53770,19128,287,3,6.41,2499.0,7016.79
53771,19128,2,1,10.89,599.0,533.77
53772,19128,275,1,4.58,1499.0,1430.4
53773,19129,297,1,26.43,1799.0,1323.51
53774,19129,263,1,20.42,1299.0,1033.74
53775,19129,297,1,9.42,1799.0,1629.45
53776,19130,261,1,10.65,1499.0,1339.29
53777,19130,332,1,18.91,2999.0,2431.74
53778,19131,141,1,5.94,1299.0,1221.89
53779,19132,7,1,7.14,449.0,416.95
53780,19132,204,5,2.34,1599.0,7808.02
53781,19132,216,1,8.72,449.0,409.86
53782,19132,230,2,15.87,999.0,1680.83
53783,19133,30,1,8.55,1999.0,1828.04
53784,19133,218,1,15.57,699.0,590.15
53785,19134,155,1,0.53,299.0,297.41
53786,19134,305,1,6.79,1299.0,1210.83
53787,19134,154,2,1.28,299.0,590.32
53788,19135,352,2,14.02,1999.0,3437.39
53789,19135,198,1,15.32,499.0,422.54
53790,19136,272,1,19.08,999.0,808.36
53791,19136,151,1,23.83,499.0,380.09
53792,19136,279,1,12.03,1999.0,1758.43
53793,19137,280,1,6.09,2499.0,2346.91
53794,19137,162,2,4.1,699.0,1340.73
53795,19138,264,1,13.75,1199.0,1034.17
53796,19139,113,1,6.5,9999.0,9348.66
53797,19139,305,1,19.35,1299.0,1047.7
53798,19140,84,3,1.79,1299.0,3827.41
53799,19140,169,2,13.4,2699.0,4674.87
53800,19140,152,1,5.99,349.0,328.09
53801,19140,181,1,12.5,2499.0,2186.54
53802,19141,51,1,20.58,1299.0,1031.71
53803,19142,127,2,3.88,2299.0,4419.7
53804,19142,204,1,12.87,1599.0,1393.27
53805,19143,201,5,19.09,1799.0,7277.74
53806,19144,363,1,10.18,399.0,358.37
53807,19144,305,2,13.98,1299.0,2234.77
53808,19144,271,1,5.56,1699.0,1604.55
53809,19144,49,1,0.77,1299.0,1289.0
53810,19145,354,1,5.39,2999.0,2837.41
53811,19145,256,1,5.18,1299.0,1231.65
53812,19146,71,1,1.94,1299.0,1273.84
53813,19146,302,1,9.82,2199.0,1983.14
53814,19146,198,1,19.34,499.0,402.48
53815,19146,39,2,9.87,2999.0,5406.24
53816,19147,192,1,6.53,2999.0,2803.11
53817,19148,298,1,9.27,549.0,498.12
53818,19149,368,2,16.08,399.0,669.66
53819,19149,117,1,5.32,1599.0,1513.91
53820,19149,218,2,1.06,699.0,1383.13
53821,19149,266,1,10.11,1499.0,1347.5
53822,19149,342,1,10.68,3499.0,3125.32
53823,19150,233,1,4.73,1699.0,1618.56
53824,19150,328,2,15.19,2099.0,3560.38
53825,19150,288,2,6.21,1299.0,2436.74
53826,19151,181,1,11.56,2499.0,2210.23
53827,19151,249,1,22.17,1999.0,1555.73
53828,19151,315,1,11.06,499.0,443.82
53829,19152,86,2,17.82,3999.0,6572.95
53830,19152,208,1,25.94,2999.0,2220.95
53831,19152,259,1,8.4,849.0,777.67
53832,19152,152,1,23.02,349.0,268.66
53833,19152,313,1,10.41,299.0,267.88
53834,19153,345,2,9.8,2499.0,4508.07
53835,19154,248,1,4.17,1299.0,1244.88
53836,19154,324,2,11.27,449.0,796.78
53837,19155,133,1,10.3,1799.0,1613.78
53838,19156,43,1,4.15,2999.0,2874.4
53839,19157,320,1,12.48,279.0,244.17
53840,19157,122,2,10.98,1999.0,3558.89
53841,19157,299,2,19.51,499.0,803.25
53842,19157,260,1,2.39,1899.0,1853.54
53843,19157,244,2,12.73,1299.0,2267.29
53844,19157,311,1,20.65,1429.0,1133.94
53845,19157,229,1,12.96,1499.0,1304.7
53846,19157,371,1,22.65,1799.0,1391.56
53847,19158,368,1,14.41,399.0,341.52
53848,19159,67,2,13.62,1299.0,2244.19
53849,19159,169,1,13.38,2699.0,2337.79
53850,19160,161,1,11.75,199.0,175.63
53851,19160,271,1,3.35,1699.0,1642.11
53852,19161,131,1,11.21,1499.0,1330.91
53853,19161,119,2,31.19,349.0,480.29
53854,19161,41,2,8.56,2999.0,5484.76
53855,19162,178,1,6.95,3499.0,3255.76
53856,19162,58,2,17.02,1299.0,2155.71
53857,19162,35,1,3.63,2199.0,2119.27
53858,19163,53,1,6.8,1399.0,1303.88
53859,19164,93,1,9.95,939.0,845.53
53860,19164,134,1,1.01,549.0,543.45
53861,19165,319,2,8.73,299.0,545.79
53862,19166,8,1,4.79,499.0,475.1
53863,19167,239,1,10.47,2999.0,2685.04
53864,19167,69,1,7.59,1799.0,1662.42
53865,19167,242,2,0.84,4499.0,8922.44
53866,19167,176,1,9.01,1499.0,1363.99
53867,19168,164,1,17.85,2099.0,1724.41
53868,19168,303,1,15.34,1299.0,1099.68
53869,19169,28,3,0.61,1299.0,3873.33
53870,19170,172,1,13.45,1399.0,1210.86
53871,19170,354,1,3.89,2999.0,2882.21
53872,19171,359,3,15.2,3999.0,10173.48
53873,19171,12,1,15.7,449.0,378.5
53874,19172,281,1,2.56,1599.0,1558.1
53875,19172,192,1,19.72,2999.0,2407.58
53876,19173,316,1,5.06,349.0,331.33
53877,19174,22,1,0.89,1499.0,1485.7
53878,19174,75,1,15.92,1199.0,1008.1
53879,19175,63,1,19.12,849.0,686.67
53880,19175,228,5,7.79,1299.0,5989.31
53881,19175,153,1,13.99,499.0,429.2
53882,19175,350,1,14.19,3499.0,3002.64
53883,19176,41,1,10.39,2999.0,2687.33
53884,19176,293,1,14.57,1799.0,1536.97
53885,19176,314,1,8.6,899.0,821.72
53886,19176,193,2,14.36,1599.0,2738.82
53887,19177,192,2,7.11,2999.0,5571.25
53888,19177,142,1,12.65,989.0,863.85
53889,19177,70,1,6.32,1499.0,1404.3
53890,19177,228,1,2.1,1299.0,1271.77
53891,19178,63,2,5.43,849.0,1605.87
53892,19178,233,2,15.84,1699.0,2859.83
53893,19179,290,1,24.97,1299.0,974.69
53894,19179,350,2,3.24,3499.0,6771.27
53895,19179,298,1,4.42,549.0,524.74
